nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP272,FR*SOD*S*GADP*2*7*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP272,FR*SOD*E*GADP*2*7*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP222,FR*SOD*S*GADP*2*2*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP222,FR*SOD*E*GADP*2*2*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP251,FR*SOD*S*GADP*2*5*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP251,FR*SOD*E*GADP*2*5*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2112,FR*SOD*S*GADP*2*11*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2112,FR*SOD*E*GADP*2*11*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP262,FR*SOD*S*GADP*2*6*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP262,FR*SOD*E*GADP*2*6*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2102,FR*SOD*S*GADP*2*10*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2102,FR*SOD*E*GADP*2*10*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP291,FR*SOD*S*GADP*2*9*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP291,FR*SOD*E*GADP*2*9*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2142,FR*SOD*S*GADP*2*14*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2142,FR*SOD*E*GADP*2*14*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP282,FR*SOD*S*GADP*2*8*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP282,FR*SOD*E*GADP*2*8*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP221,FR*SOD*S*GADP*2*2*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP221,FR*SOD*E*GADP*2*2*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP242,FR*SOD*S*GADP*2*4*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP242,FR*SOD*E*GADP*2*4*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP211,FR*SOD*S*GADP*2*1*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP211,FR*SOD*E*GADP*2*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP232,FR*SOD*S*GADP*2*3*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP232,FR*SOD*E*GADP*2*3*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP211,FR*SOD*S*GADP*2*1*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP211,FR*SOD*E*GADP*2*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2131,FR*SOD*S*GADP*2*13*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2131,FR*SOD*E*GADP*2*13*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2121,FR*SOD*S*GADP*2*12*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2121,FR*SOD*E*GADP*2*12*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2162,FR*SOD*S*GADP*2*16*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2162,FR*SOD*E*GADP*2*16*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP212,FR*SOD*S*GADP*2*1*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP212,FR*SOD*E*GADP*2*1*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2112,FR*SOD*S*GADP*2*11*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2112,FR*SOD*E*GADP*2*11*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP242,FR*SOD*S*GADP*2*4*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP242,FR*SOD*E*GADP*2*4*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2151,FR*SOD*S*GADP*2*15*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2151,FR*SOD*E*GADP*2*15*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP261,FR*SOD*S*GADP*2*6*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP261,FR*SOD*E*GADP*2*6*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2161,FR*SOD*S*GADP*2*16*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2161,FR*SOD*E*GADP*2*16*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2131,FR*SOD*S*GADP*2*13*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2131,FR*SOD*E*GADP*2*13*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2111,FR*SOD*S*GADP*2*11*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2111,FR*SOD*E*GADP*2*11*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP252,FR*SOD*S*GADP*2*5*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP252,FR*SOD*E*GADP*2*5*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP222,FR*SOD*S*GADP*2*2*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP222,FR*SOD*E*GADP*2*2*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2141,FR*SOD*S*GADP*2*14*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2141,FR*SOD*E*GADP*2*14*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP241,FR*SOD*S*GADP*2*4*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP241,FR*SOD*E*GADP*2*4*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2152,FR*SOD*S*GADP*2*15*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2152,FR*SOD*E*GADP*2*15*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP291,FR*SOD*S*GADP*2*9*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP291,FR*SOD*E*GADP*2*9*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2102,FR*SOD*S*GADP*2*10*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2102,FR*SOD*E*GADP*2*10*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP271,FR*SOD*S*GADP*2*7*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP271,FR*SOD*E*GADP*2*7*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP281,FR*SOD*S*GADP*2*8*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP281,FR*SOD*E*GADP*2*8*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2132,FR*SOD*S*GADP*2*13*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2132,FR*SOD*E*GADP*2*13*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP231,FR*SOD*S*GADP*2*3*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP231,FR*SOD*E*GADP*2*3*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2122,FR*SOD*S*GADP*2*12*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2122,FR*SOD*E*GADP*2*12*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2101,FR*SOD*S*GADP*2*10*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2101,FR*SOD*E*GADP*2*10*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2142,FR*SOD*S*GADP*2*14*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2142,FR*SOD*E*GADP*2*14*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2111,FR*SOD*S*GADP*2*11*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2111,FR*SOD*E*GADP*2*11*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP232,FR*SOD*S*GADP*2*3*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP232,FR*SOD*E*GADP*2*3*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP281,FR*SOD*S*GADP*2*8*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP281,FR*SOD*E*GADP*2*8*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP282,FR*SOD*S*GADP*2*8*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP282,FR*SOD*E*GADP*2*8*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP241,FR*SOD*S*GADP*2*4*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP241,FR*SOD*E*GADP*2*4*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
ADP PUBLIC,,,Sodetrel,sav@izivia.com,0972668001,ADP PUBLIC,FROTHPGADP2132,FR*SOD*S*GADP*2*13*_*_,CDGP - PEF,Voirie,Aeroport Charles de Gaulle 77990 Le Mesnil-Amelot,77990,"[49.004440,2.576883]",32,FROTHEGADP2132,FR*SOD*E*GADP*2*13*2*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2018-01-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
